QUAD_NR,D_x_SUM_LCs,D_y_SUM_LCs
421604.0,1.7796854809594497e-14,2.1520171110420107e-25
421605.0,2.605812160259992e-14,1.9556268471440794e-22
421606.0,2.4721789248911395e-11,1.7489934084903153e-21
421607.0,1.631729502107813e-13,1.6982239583491677e-23
421608.0,1.94930595684355e-06,9.934990502858951e-20
421609.0,5.06062231604628e-07,3.3921905909734245e-20
421610.0,4.558199302395242e-06,5.675538642364301e-24
421611.0,3.356902115324562e-06,1.7660352012844035e-23
421612.0,1.511561911063251e-14,1.2243204752075866e-11
421613.0,3.8767505176130056e-14,3.6671179976092306e-05
421614.0,2.3781402876897048e-14,1.7627834477103566e-05
421615.0,9.262225861800518e-15,4.590381622877396e-13
421616.0,1.7670426512444272e-09,1.0850681128628262e-26
421617.0,6.496727620293346e-08,5.428874869644201e-29
421618.0,3.686506928698961e-10,5.648706811887765e-18
421619.0,3.279243287674217e-12,1.5539843429988766e-20
421620.0,1.569015104378979e-16,8.017064098148184e-11
421621.0,1.1303821310472888e-15,6.705122348598855e-12
421622.0,1.1842974587568112e-16,3.3700614378236186e-10
421623.0,3.795255830014304e-17,2.0544014059451082e-09
421624.0,2.070916313283163e-05,2.6202384805043953e-05
421625.0,8.161072201021067e-05,6.840936934886263e-05
421626.0,2.8413055097311747e-05,2.594596448258447e-05
421627.0,2.3322667660214977e-06,2.0152795798756875e-05
421628.0,1.4432260634281146e-59,3.084628228488888e-96
421629.0,1.486700523025434e-51,4.0073150679492464e-78
421630.0,3.979573246687068e-43,1.1778959762341921e-58
421631.0,1.2213366773313489e-44,1.488442732767983e-85
421632.0,3.9651518792919716e-18,1.3421246326616494e-30
421633.0,3.003765138251244e-21,4.1298520557861297e-32
421634.0,8.370215695106637e-24,4.967400054650362e-26
421635.0,3.8732733474279364e-20,1.2610154906023968e-25
421636.0,0.0002116585427505006,0.0003704676177229355
421637.0,1.355590854620368e-17,9.63133701576121e-05
421638.0,7.3889595850016044e-06,0.00012312374144030135
421639.0,9.98744424793966e-05,0.00040320981815718466
421640.0,1.342544317312111e-13,2.5191281215265428e-06
421641.0,4.6556301790221855e-07,5.680974517471116e-05
421642.0,1.1239651731126002e-08,0.00013025803853335528
421643.0,6.206238628021999e-14,8.010041283067913e-06
421644.0,7.71381963376727e-07,2.4000597654191625e-06
421645.0,9.001280983750365e-05,6.724126438144178e-06
421646.0,0.0008986665288932162,2.7190350113103662e-05
421647.0,4.286279211687841e-11,1.6767322442368383e-05
421648.0,6.021179658415476e-26,5.9779754554834384e-30
421649.0,4.066356059905261e-26,1.1746736235204554e-29
421650.0,7.512815243035482e-22,6.880243109390123e-26
421651.0,6.830394209800482e-22,1.721581977679107e-26
421652.0,3.409307686471646e-12,1.6784059453826205e-05
421653.0,1.5390597437369797e-12,1.8088330836481e-05
421654.0,1.7631293959449935e-16,5.779764651130093e-16
421655.0,2.527357931170427e-14,3.634288892425858e-15
421656.0,4.656350638720709e-13,2.6204208112812508e-08
421657.0,9.763124731892308e-06,9.45958819296186e-06
421658.0,9.50275730528556e-25,1.6383359098692773e-05
421659.0,1.1861797173176026e-39,2.306270971066578e-05
421660.0,2.2454307463727085e-23,5.795944086277003e-06
421661.0,1.9135922347364296e-35,1.4117983026994986e-06
421662.0,5.891329183102116e-39,1.0572680573264677e-05
421663.0,1.3034709800605157e-26,1.303492491072161e-05
421664.0,3.0884014883036808e-12,2.9858356648871766e-05
421665.0,1.579209955995294e-13,7.442965753159406e-05
421666.0,7.858586150022677e-13,4.036696986814156e-05
421667.0,4.048261611233664e-12,4.922532305541298e-05
421668.0,5.61714329804762e-06,7.44121798757669e-07
421669.0,1.2328719867303304e-15,7.881775922809841e-07
421670.0,0.0007325729551872344,3.129031301794559e-16
421671.0,9.53001045463659e-05,1.4171324749937325e-20
421672.0,1.07565109949833e-16,7.97841760894768e-06
421673.0,6.338556531387544e-17,7.693384380469232e-06
421674.0,9.622493539208526e-14,1.576888862194465e-05
421675.0,7.597549563316095e-14,7.0273219898196565e-06
421676.0,1.013588135047167e-05,1.2911281966559311e-16
421677.0,0.00012699574509509782,1.397139748923287e-16
421678.0,0.00712380483928634,9.036850993092279e-11
421679.0,0.000287817832751089,1.5350840225240061e-09
421680.0,3.9960531816221594e-11,1.5565920588326396e-05
421681.0,5.240629480483932e-13,3.2974220283524575e-05
421682.0,6.6166622947618e-11,2.3147085915332236e-05
421683.0,1.5834500457811617e-05,2.0201550326297654e-05
421684.0,1.1026873012098057e-05,6.595415185115989e-06
421685.0,5.7204685674539244e-08,4.705470831833607e-06
421686.0,1.1229471523641677e-16,1.5824551859760683e-06
421687.0,1.799885568500593e-05,8.313837283349043e-07
421688.0,1.6445349718314312e-46,2.748471035813999e-52
421689.0,2.800265497606042e-40,5.176229582123005e-17
421690.0,9.42307904092562e-30,7.538838796945171e-26
421691.0,6.639120020049848e-13,4.076942075881568e-52
421692.0,5.075905423308998e-54,1.502003308032545e-16
421693.0,1.3711962286795789e-39,2.1396216436011362e-05
421694.0,1.4938781368224754e-37,7.5867934132563576e-06
421695.0,1.9944641736798844e-05,5.044433318759454e-23
421696.0,2.2934415205309363e-20,5.087469576604819e-06
421697.0,1.0156141197513717e-24,4.625971029162462e-08
421698.0,1.1868791257622645e-29,7.901183081686426e-06
421699.0,1.701638278919446e-21,5.096158601606115e-08
421700.0,1.1763497611027677e-11,2.92793231787588e-24
421701.0,7.334505777123893e-17,8.956721474185885e-28
421702.0,2.318156769047654e-17,1.9060363308836556e-37
421703.0,1.808205872770118e-13,6.195493672089576e-39
421704.0,5.65896968941926e-05,2.647588359488071e-06
421705.0,3.445314918070186e-05,2.3330461072729135e-05
421706.0,1.1912462471959215e-05,3.6584484093084383e-06
421707.0,1.8156905213028785e-05,2.3047137383550006e-05
421708.0,3.0063903508658343e-29,1.5487605214709163e-27
421709.0,1.2885229535592533e-27,1.5015172315971125e-24
421710.0,7.40253408314041e-25,1.1919838822216939e-24
421711.0,3.457579404682491e-28,2.4813089729436632e-28
421712.0,1.412968274256304e-17,5.599820221530311e-06
421713.0,7.81852438497047e-24,2.8463704190616275e-05
421714.0,1.8159873751329644e-28,1.9969387421358586e-05
421715.0,1.9113491530206457e-25,9.788322571667482e-06
421716.0,0.000432789585803407,0.00022998970081961862
421717.0,5.9600990896797725e-05,0.0001542215298080698
421718.0,0.0004368321097359971,0.0003060260413617566
421719.0,0.0005974475923994633,0.0005945231048000849
421720.0,7.935589505655007e-11,6.05267239916153e-06
421721.0,6.978240859287146e-14,0.0019536362664668966
421722.0,1.970264123164983e-11,0.0006802129997207611
421723.0,1.3873381433979255e-05,7.120375568249884e-06
421724.0,3.8634646514271727e-16,3.0324484670942204e-05
421725.0,4.336433879799211e-11,2.5710591010234987e-05
421726.0,2.717206501529666e-05,7.315264466497815e-12
421727.0,1.476226519097276e-13,6.628155838559409e-06
421728.0,2.7303425480360944e-11,3.1945432005291224e-10
421729.0,0.03079127264364921,7.68908901091502e-12
421730.0,6.853675339834618e-12,1.0145322128260918e-10
421731.0,2.1958489109150554e-11,5.20476105217317e-09
421732.0,3.8185800548313054e-16,9.480499387907579e-06
421733.0,9.973253128398043e-06,0.38415809410390733
421734.0,0.08483381900200214,5.91115918419809e-08
421735.0,6.704508738471205e-13,7.680802930589337e-10
421736.0,1.7673981494220432e-06,1.8446677671548397e-22
421737.0,2.4496944643600564e-08,1.9405041074885905e-36
421738.0,0.16810840844983213,0.0013550578403960186
421739.0,0.00019619402553133793,4.180914941785056e-27
421740.0,1.491546475912974e-14,3.692404180621833e-05
421741.0,8.967657985686599e-12,3.026882288015019e-05
421742.0,5.473834784245525e-13,1.0585009778043309e-05
421743.0,5.648323203175267e-15,0.00012200753989123687
421744.0,2.8514609749634398e-05,1.442215103604674e-05
421745.0,4.050518503685886e-20,5.684635052420606e-06
421746.0,8.056834570028863e-20,2.8578807974229052e-06
421747.0,1.1783955439009165e-05,3.5082764036513765e-08
421748.0,6.2172332789396274e-12,0.000389486604354774
421749.0,0.0007845269735868737,0.0004910037427327123
421750.0,0.002818388497831428,0.0005184822001504902
421751.0,0.0022685738302458958,0.0025615037075232255
421752.0,4.1652226923846165e-10,3.658986426987348e-05
421753.0,1.934465123454543e-11,1.1142495200688692e-05
421754.0,4.1821351239874237e-13,2.9573195524490122e-05
421755.0,1.161890234559626e-11,1.8704867187217027e-05
421756.0,4.899724336367899e-16,4.493913119354539e-06
421757.0,1.9788203129756528e-15,3.3935051193558346e-06
421758.0,5.0960461171854715e-14,1.3652875197271821e-05
421759.0,2.0666213103136185e-14,3.3638759793169257e-06
421760.0,3.626393581795224e-14,6.285241071276844e-06
421761.0,1.7385243192240568e-13,6.807164643532269e-06
421762.0,1.231245375036063e-11,1.8383093665708456e-05
421763.0,8.807711329566477e-13,1.0078480142226133e-05
421764.0,1.6675487857641853e-05,1.9219885262547113e-05
421765.0,1.54261075169221e-05,1.890464850421519e-05
421766.0,7.09865303865827e-06,0.0005917478313168531
421767.0,2.320829884212552e-05,1.8303059733849663e-06
421768.0,8.043081085518502e-29,5.818544929643773e-33
421769.0,6.12910812719444e-35,2.2173686982882905e-40
421770.0,4.200927176079837e-33,4.041855478476672e-39
421771.0,4.238766437304477e-28,8.678685445930533e-33
421772.0,2.610430880712919e-13,1.0665457303176814e-13
421773.0,3.994047461295093e-12,3.8979358247391326e-07
421774.0,6.731590900733373e-12,6.922639447541449e-07
421775.0,5.675160158536634e-13,3.179059270164362e-05
421776.0,7.659264242319136e-20,4.335875362586093e-06
421777.0,8.067094215742448e-19,0.0009719590068277573
421778.0,4.2099727712775505e-18,7.885255195272235e-06
421779.0,8.379157841982841e-19,8.6189406777276e-07
421780.0,0.001390162747991918,0.00010097865676707125
421781.0,2.8860432031753628e-08,7.363436021048581e-05
421782.0,1.8728187280666086e-06,6.381133327195868e-05
421783.0,8.7224635765086e-05,0.00014926994453438896
421784.0,8.332656726024319e-17,0.0003718070619081677
421785.0,2.913292145128227e-13,0.00023330459355514727
421786.0,1.1219379223191717e-05,7.58059081421565e-06
421787.0,5.836520567851693e-12,0.0003191506744678725
421788.0,1.1750656388323607e-05,1.5042874128062562e-05
421789.0,7.733684702086894e-06,4.9214798210194624e-05
421790.0,8.53917611237332e-06,3.478846926238271e-05
421791.0,2.1638885103911193e-05,1.719078473188721e-05
421792.0,0.0001255459529764482,1.341512304638335e-07
421793.0,6.717522226058302e-05,4.267497377552929e-09
421794.0,3.2706423624977756e-05,0.00027469977508075836
421795.0,5.4137632568400635e-05,0.0002214459702695006
421796.0,3.7120049337961424e-33,1.268558014782402e-10
421797.0,8.414443562121818e-71,1.6330852279397562e-50
421798.0,3.460206318002494e-05,2.8613413133237464e-06
421799.0,1.4152860179300437e-31,6.421907071499223e-13
421800.0,8.836335191950113e-06,4.5212756700967325e-07
421801.0,2.6887107119197016e-08,2.5003794068441786e-05
421802.0,3.950008044074996e-13,9.975667298245662e-06
421803.0,3.1949315511743897e-05,1.0561405021785796e-05
421804.0,9.226311656199686e-09,0.00011552326470748613
421805.0,9.500697807044674e-09,1.4933726239925767e-05
421806.0,2.5566541456100912e-09,0.0033746578978830493
421807.0,1.1973734541309759e-08,0.009568124150007008
421808.0,3.282770287872322e-09,0.00593096605345591
421809.0,4.5060865536026464e-09,0.006700003137325003
421810.0,7.097126426532327e-10,2.7435857659771928e-05
421811.0,1.3887913496149803e-11,0.0009020715829058742
421812.0,1.8380079175569454e-23,2.0678668035178177e-26
421813.0,8.950387508172298e-23,2.1592162779341877e-30
421814.0,6.943212498718772e-22,5.434149501384816e-22
421815.0,4.364446658830998e-22,7.979469158342329e-29
421816.0,3.47292509761718e-05,4.990470399136233e-11
421817.0,3.5109634360754334e-05,2.1507463908639485e-09
421818.0,1.4149543731904968e-12,6.937918383311076e-06
421819.0,1.8445722683972078e-11,1.178213797453641e-08
421820.0,6.036742613425524e-05,2.200531020964686e-25
421821.0,7.476680802374646e-05,1.4449958148065888e-05
421822.0,3.652799784724007e-08,1.4873503547538063e-05
421823.0,1.4035169825750217e-10,1.0266339449297714e-05
421824.0,9.856086668362983e-30,5.135601629867818e-31
421825.0,1.2895358868873503e-26,6.461479392977719e-31
421826.0,3.186235114492041e-30,1.0018046911866888e-34
421827.0,8.240111952115106e-30,3.384246840960507e-31
421828.0,2.957470775320879e-06,3.7923636694298674e-15
421829.0,0.0020058039359068386,2.1032234133696245e-14
421830.0,3.2098158146129385e-12,1.2585840202399107e-13
421831.0,0.0408672484536367,1.0215643051598409e-11
421832.0,2.497303802412279e-08,0.0005512653441175474
421833.0,8.884560884455439e-14,4.1023804692738324e-18
421834.0,5.010784861594348e-15,4.960817301085085e-06
421835.0,3.06643523010586e-09,0.0005362280489739597
421836.0,5.877301508830548e-17,6.51884854440247e-06
421837.0,3.2305376230096174e-15,9.206472235344729e-06
421838.0,8.221202540130889e-16,2.9928067268818883e-10
421839.0,1.9426388855040816e-17,2.4125836724313723e-05
421840.0,7.120138059280179e-30,2.728824116936374e-31
421841.0,1.3361100184586644e-23,1.6525858348422168e-24
421842.0,2.869022032403202e-24,2.775257616711778e-27
421843.0,3.410736267615677e-25,8.146730292990191e-29
421844.0,5.527067679335155e-14,1.6364668951997238e-05
421845.0,1.4408196955785563e-14,5.4335084515760044e-06
421846.0,1.995156785291666e-14,3.960675786876637e-06
421847.0,6.044734092557887e-15,3.9721178518139395e-06
421848.0,4.189715253491629e-12,2.1106636821023937e-05
421849.0,1.847968749603607e-13,1.6333511075277457e-05
421850.0,3.3373822533148157e-16,1.2236288408820403e-05
421851.0,1.8392708986753974e-14,2.903872760261744e-07
421852.0,1.5563133041152727e-05,4.4624672714324955e-06
421853.0,1.189366629648782e-09,8.344724254759737e-06
421854.0,2.3419480673195966e-14,1.4279198168747798e-05
421855.0,3.460071483949303e-10,1.6719884006420231e-06
421856.0,7.264050912275534e-12,2.5514690996059667e-05
421857.0,3.0545717640579286e-12,1.823085692585639e-05
421858.0,8.278787661232874e-11,3.0498737649940372e-05
421859.0,1.7844769990457676e-10,3.250239408462369e-05
421860.0,4.840664681213242e-12,2.5414824862793254e-05
421861.0,6.748698428481806e-10,4.2744980439302264e-05
421862.0,8.831092296652625e-14,8.580620015043777e-05
421863.0,3.5171010999154287e-12,5.4822616963135465e-05
421864.0,3.492661465914778e-06,2.7764292606417155e-07
421865.0,4.348465159626285e-19,9.583092455698774e-05
421866.0,5.383682482585004e-20,4.6152786499772385e-06
421867.0,6.524247641066651e-20,5.199638347714399e-05
421868.0,1.5069703107635997e-15,6.234680812027246e-10
421869.0,2.991939633964087e-16,4.3275320634729884e-10
421870.0,1.0490050590021099e-15,3.9742319509601196e-10
421871.0,1.0185702613930334e-16,5.257150584337155e-07
421872.0,5.782126938885736e-19,2.0533056771173023e-05
421873.0,6.787223023728193e-18,9.842419661233603e-06
421874.0,3.114182588252382e-14,1.6945274002923552e-05
421875.0,7.822044396082501e-16,3.548864001244519e-05
421876.0,1.5540613217845256e-31,6.290054035777032e-06
421877.0,1.3247890493251802e-45,1.47661429799877e-05
421878.0,2.707504263481783e-30,1.491560034180392e-05
421879.0,2.0627120001923856e-41,7.972813335180437e-06
421880.0,1.3696999788564172e-07,0.00012116771464778766
421881.0,5.3898033056481075e-09,0.00010703921756525836
421882.0,9.852157340694652e-09,9.30365371344505e-05
421883.0,0.031161308741346025,0.00012639007592558362
421884.0,2.461600677846086e-06,1.7262932550851517e-05
421885.0,1.3262101295548933e-18,5.126663608531533e-12
421886.0,1.261852443432937e-05,2.5261682072273454e-06
421887.0,4.433464809060027e-05,3.509152495157259e-05
421888.0,4.7197230104121005e-12,0.0001911416089549525
421889.0,0.008120678457365065,0.0008527131676617977
421890.0,7.903136095558141,2.254531878858175
421891.0,0.718739295923359,0.08461572401546094
421892.0,3.0205277228836995e-11,0.0031632499497351607
421893.0,4.56555197107651e-12,0.0005665082558853658
421894.0,9.543361578171221e-11,0.00011881747533649718
421895.0,2.1988464681785296e-09,0.003038593327972827
421896.0,2.405743491170887e-05,5.655271011110007e-20
421897.0,3.9054864140042914e-14,5.3121642128263475e-06
421898.0,1.2581898313243904e-18,5.997042901392216e-06
421899.0,1.796765297664867e-19,3.6424520596162966e-06
421900.0,6.7764674782475315e-31,1.0607016475582569e-34
421901.0,3.3569267824791366e-35,1.9228102262113033e-42
421902.0,9.023040872606106e-34,2.4084820884625663e-42
421903.0,2.0925783911384557e-46,1.612915583318006e-58
421904.0,6.288374601532891e-38,5.508037027603012e-48
421905.0,6.138468291331103e-35,1.088033134788578e-52
421906.0,5.241406487473884e-38,3.401161019246202e-56
421907.0,1.5682425379461033e-41,2.2081387214015007e-65
421908.0,1.991207153699824e-37,2.542324150342871e-53
421909.0,3.870364152199719e-46,8.071159224030215e-56
421910.0,3.3055957610927184e-39,1.4963376225282348e-44
421911.0,1.400494849297994e-39,5.94123534096265e-47
421912.0,0.0004337134661331183,0.0004591250207492882
421913.0,5.838370706216729e-07,0.0003015296753883431
421914.0,9.135185637460744e-06,0.00033249559064258186
421915.0,2.1746872433893355e-13,1.6716732724712838e-05
421916.0,2.3896615893559823e-16,4.361574034242158e-12
421917.0,5.809022949664842e-18,6.899905904986661e-17
421918.0,1.8835435428158598e-25,9.123056596815953e-14
421919.0,2.7697622386350685e-19,1.5328501497177362e-05
421920.0,3.1711500414544787e-24,9.869772070764542e-19
421921.0,1.7522192941363353e-12,7.665302991962542e-06
421922.0,5.7726056635122935e-06,2.4521758988601268e-11
421923.0,4.562385557176459e-06,7.477745704736833e-06
421924.0,3.818953571160811e-06,3.281707979081658e-20
421925.0,9.552826466668371e-06,6.002780931039801e-10
421926.0,4.9353680857461254e-06,5.4656330899159966e-06
421927.0,2.9319248058719435e-31,1.2276683987837623e-05
421928.0,3.3798032289071715e-26,7.3123405437815536e-06
421929.0,9.14509215683492e-34,5.210296819803135e-06
421930.0,0.00012719430263797302,6.73484945322206e-06
421931.0,0.00011675758272474905,5.3132229220891e-06
421932.0,5.033762902810646e-05,1.878154734511269e-05
421933.0,1.6370043374626476e-18,7.6156348253373885e-06
421934.0,4.3802834931640256e-21,1.2890451510806845e-05
421935.0,2.047701211648576e-19,1.1837796739635667e-05
421936.0,7.685239259492929e-14,2.523806677751901e-05
421937.0,3.726286489534467e-14,4.886661369864118e-05
421938.0,8.603420222768919e-13,3.234466952345268e-05
421939.0,2.3873217634581867e-06,1.3082386175739732e-12
421940.0,1.2649921259748538e-05,1.094685769083584e-05
421941.0,2.2212543948160554e-06,4.788807748351082e-11
421942.0,1.0071445339373077e-05,4.215880941011166e-06
421943.0,1.0399557221800631e-05,1.803234730727937e-14
421944.0,1.965804147303737e-05,3.5517553924558655e-06
421945.0,3.421781682546816e-08,0.009042084135311747
421946.0,2.8120746153149105e-08,0.00011392584602960899
421947.0,3.617687714669037e-08,0.01934806974070528
421948.0,0.0001398378130267263,1.2725612391070269e-05
421949.0,9.946860585422527e-06,6.8612854697262295e-06
421950.0,0.0002146821084222902,1.0567585517850211e-13
421951.0,8.912371890466276e-05,6.296214772653137e-13
421952.0,1.2739135509168461e-05,7.032301152610358e-06
421953.0,0.00019144755652435695,2.6200996906842455e-14
421954.0,2.543878957841159e-06,2.2781290921594223e-07
421955.0,1.02663276698264e-05,8.50740282484021e-07
421956.0,3.1520616373510774e-05,0.0007780011826734086
421957.0,1.4511971375801827e-13,3.4699471643350964e-06
421958.0,1.1903254941652007e-09,0.0003346676626612611
421959.0,4.9846034064136744e-14,0.00014131691979271283
421960.0,2.073032180662415e-10,2.234087340543684e-05
421961.0,3.47730039617324e-09,3.046085298875181e-05
421962.0,4.6297470215421514e-11,1.65323697089397e-05
421963.0,1.9823701320319214e-13,4.566045961359724e-13
421964.0,2.0071387234702893e-14,1.3557589286828433e-14
421965.0,1.2052635996250756e-14,9.782790761825286e-12
421966.0,3.0513759110925475e-18,1.1586485769402702e-05
421967.0,4.513847042922337e-20,4.677603055928974e-06
421968.0,1.522956673633901e-18,2.09853703385314e-06
421969.0,5.127221464584636e-16,1.2701477451867453e-05
421970.0,2.662924139478233e-13,2.915942787876917e-05
421971.0,2.806506899690029e-15,1.6488981341405685e-05
421972.0,2.300861695184081e-13,6.779924886464527e-07
421973.0,4.96375722448954e-10,8.197035390111571e-06
421974.0,1.1202266971948469e-07,1.7049353125737356e-05
421975.0,6.974944507364916e-08,1.1144682994791906e-09
421976.0,7.351173701603937e-15,1.7766297419938435e-10
421977.0,9.28854031660658e-12,9.781648152112964e-11
421978.0,0.00022822591480347053,6.080189641805095e-33
421979.0,9.207791688570546e-23,1.5572823996264208e-21
421980.0,8.683155358041955e-12,5.1313555832603545e-21
421981.0,1.0914741642248173e-21,2.087645294425938e-21
421982.0,5.1709582303434556e-17,8.284350916411525e-26
421983.0,5.90678877418935e-22,5.540516644974246e-26
421984.0,0.00030581050725429673,5.04214782298088e-21
421985.0,0.00011520800744378376,1.118793983751164e-05
421986.0,1.0097040578580669e-05,4.146758019250927e-28
421987.0,1.0568854981359261e-05,8.985729067357603e-22
421988.0,8.847538607214854e-06,3.0648118289896083e-22
421989.0,3.7557204928446445e-05,1.6322619374591105e-22
421990.0,1.6319699204750716e-05,5.033277139658537e-05
421991.0,1.230373974085177e-05,1.1368701211260125e-12
421992.0,2.4904818905643675e-05,1.439753126920946e-09
421993.0,2.1676111386232452e-05,4.513811092817549e-05
421994.0,1.355727814529649e-11,1.790560955900048e-20
421995.0,6.040634746246614e-05,3.5746138520324313e-12
421996.0,3.4381590060870934e-05,1.853982210594976e-16
421997.0,9.031004478836139e-09,1.8366239845841014e-27
421998.0,0.0001315814794223981,5.459228007948e-05
421999.0,4.320344713014204e-05,6.83720620196886e-05
422000.0,5.561624080251573e-05,3.086752876783964e-05
422001.0,6.334244235272872e-05,8.291121369059722e-08
422002.0,3.396645995873643e-05,1.9625613659548872e-05
422003.0,1.6374795394731852e-05,3.672928453650952e-05
422004.0,2.936305946893205e-05,7.397027059689048e-07
422005.0,3.423449723187669e-05,7.404751010004969e-19
422006.0,1.1081362067933416e-05,5.407369287786156e-05
422007.0,2.728234651122875e-05,2.8650445475445854e-05
422008.0,7.181254290431797e-05,5.476893818438437e-05
422009.0,2.099356962202167e-05,5.641119172939003e-05
422010.0,2.011081186358844e-05,8.812685744659008e-15
422011.0,2.9365611535832923e-05,3.046607019037089e-14
422012.0,2.588318465279955e-05,1.6724174162496905e-14
422013.0,1.5285631112946263e-05,2.194327244950111e-14
422014.0,2.1660911607060312e-05,1.8181404462621938e-20
422015.0,1.826375602411087e-05,5.830141961754037e-18
422016.0,1.3767830515352642e-05,4.469987841773072e-18
422017.0,4.2406642193029666e-06,1.3625300982815903e-19
422018.0,1.989882996290292e-05,1.0185094779469306e-14
422019.0,9.366416594831365e-06,1.0849511275644669e-11
422020.0,1.3231178113797153e-05,1.9218649615182349e-16
422021.0,1.0274732836709187e-05,5.594725483809949e-17
422022.0,2.5505499342473447e-06,2.3433658735685697e-05
422023.0,3.4181771102015883e-06,1.0335015741541045e-12
422024.0,9.103829140453434e-07,3.725212819167906e-06
422025.0,9.571896374703235e-06,1.0035784710872141e-05
422026.0,9.421776603214886e-52,8.435317163784126e-40
422027.0,6.169465335234646e-44,1.1046986402671467e-31
422028.0,5.86876959201417e-36,1.2232338684852202e-28
422029.0,3.423317379317528e-52,6.441104944251546e-36
422030.0,8.838335751062848e-59,9.208774815808609e-48
422031.0,1.7676256831422603e-57,4.6604552398456634e-73
422032.0,5.956488457486469e-61,3.9978068513586e-79
422033.0,1.5361147328413123e-54,4.168492883339264e-53
422034.0,2.341738950275872e-05,2.4019485703264014e-05
422035.0,4.45350967440564e-05,2.1091706388303406e-05
422036.0,2.3427136192671498e-05,3.403583445647781e-05
422037.0,1.6985969488329776e-05,3.9813065393064403e-05
422038.0,3.8232426096507066e-05,1.1633938820477466e-21
422039.0,2.7443933699552267e-17,2.0664004316429873e-26
422040.0,5.931753065732469e-06,3.254973801775527e-25
422041.0,9.577777194429132e-06,3.3479017693601e-27
422042.0,1.5450577121326058e-35,7.667448982477257e-43
422043.0,9.161405416053629e-55,7.70097175034755e-51
422044.0,1.5062357618515978e-41,7.859121590435869e-48
422045.0,2.3360224724974997e-28,2.2913187682046167e-40
422046.0,4.8596446507330785e-24,5.983663518922432e-35
422047.0,2.5338734432988833e-24,7.660932509913194e-29
422048.0,1.4460461869975693e-28,1.4315909653633948e-30
422049.0,3.029602728811465e-30,9.095768811697096e-37
422050.0,5.461892330413673e-69,1.8574844781610008e-100
422051.0,2.1551066736699386e-75,9.686552862584031e-63
422052.0,1.6741277810251687e-72,1.1210099720224234e-76
422053.0,2.658724998906779e-66,9.633645398365055e-96
422054.0,8.174014239847996e-65,1.451546198339185e-106
422055.0,5.430774421092413e-59,2.3838445926847753e-80
422056.0,5.79227520251018e-60,6.964944651543989e-71
422057.0,2.534890122113688e-62,3.461488103417745e-62
422058.0,8.009178537300056e-31,1.1353807860607381e-26
422059.0,1.771339605965718e-37,3.489361307739203e-30
422060.0,1.6756990607240806e-28,3.0400596547899945e-26
422061.0,4.981012171278416e-26,3.523066160570856e-24
422062.0,9.95191701930604e-47,9.994550062545857e-33
422063.0,5.484924007007156e-37,3.5253860854482846e-51
422064.0,1.4722987140414083e-41,1.4826834912622748e-55
422065.0,1.4223733389937555e-56,5.932620560468869e-36
422066.0,1.5801634225161202e-09,2.9871996472530303e-25
422067.0,1.0897955350447854e-09,1.4458995486216616e-24
422068.0,1.5733779304064727e-06,1.1368353083384662e-12
422069.0,7.853261420339463e-06,3.901355528540759e-17
422070.0,2.387744652937043e-11,6.298302973004442e-28
422071.0,5.870497357487997e-12,1.5803135492361914e-16
422072.0,3.449836615582592e-14,8.016776047339743e-16
422073.0,9.180729353879851e-15,2.1953201887821916e-27
422074.0,2.978222014824266e-05,1.1504222895478952e-15
422075.0,3.185546111289759e-05,5.539045762799564e-26
422076.0,8.788925582364733e-18,1.904757798917935e-27
422077.0,7.087237749824501e-16,9.00653244091455e-27
422078.0,2.636428705673155e-05,2.2132106974259238e-17
422079.0,8.017557692660511e-18,8.012847058336223e-28
422080.0,2.655271030295258e-17,5.661033607738448e-26
422081.0,1.1508943096778041e-07,2.2823158729878467e-28
422082.0,6.2452852614946934e-06,1.9899245713031343e-05
422083.0,1.1613123981893491e-05,2.7632097122658683e-05
422084.0,3.2146311594744995e-05,8.058142733298779e-06
422085.0,4.0344512077282343e-05,4.990527080662394e-06
422086.0,3.922520724619639e-05,2.8497361471015174e-05
422087.0,6.11177529549646e-06,1.3520237102188893e-05
422088.0,1.4241086576040592e-05,6.914434414812021e-06
422089.0,1.5392425245432198e-05,7.454815080396119e-06
422090.0,3.981135473655482e-05,2.3340769782661074e-17
422091.0,2.5707566213608985e-05,3.901371118415388e-27
422092.0,3.5124620120063144e-16,8.570565659245528e-20
422093.0,1.6449631745631308e-11,7.493729826529238e-22
422094.0,8.102895393545851e-10,4.801076186155412e-24
422095.0,3.432830667087248e-06,5.625090254582625e-23
422096.0,4.2884225811827175e-05,8.349198391417584e-12
422097.0,3.468181648011592e-05,9.876199606222826e-12
422098.0,2.429348459246973e-06,3.27268766747577e-05
422099.0,3.6511872093000944e-06,1.6659090428334926e-05
422100.0,2.4892597689085637e-05,4.032269955784913e-06
422101.0,1.8555302286380176e-05,9.463409890748038e-06
422102.0,5.053009624887926e-06,3.3491145564526714e-12
422103.0,3.127202477659044e-06,8.130156711069929e-12
422104.0,1.165755935932035e-06,6.909167067580957e-16
422105.0,8.387818179552681e-06,5.357388665303242e-16
422106.0,3.678245081592657e-05,3.2097959588019465e-05
422107.0,4.7121726004187945e-05,4.0083654164366626e-05
422108.0,2.7565958131572482e-05,9.980403460299103e-14
422109.0,1.875466860184831e-05,1.5681805445995195e-10
